player_id,team,opp,pos,name,fpts,proj_own,ceil,floor,min_exposure,max_exposure
2185292,LAC,CIN,WR,Jeff Cotton,0,,,,0,100
328522,JAC,IND,WR,DJ Chark Jr.,12.97,6.4,22.05,1.56,0,100
35425,CIN,LAC,WR,Alex Erickson,0.04,,0.08,0,0,100
1844743,CAR,LVR,TE,Giovanni Ricci,0,,,,0,100
1844366,MIA,NEP,WR,Kirk Merritt,0,,,,0,100
328794,TBB,NOS,RB,Ronald Jones II,12.84,1.1,19.65,6.93,0,100
14040,NYJ,BUF,WR,Josh Bellamy,0,,,,0,100
882343,WAS,PHI,WR,Johnathon Johnson,0,,,,0,100
18534,JAC,IND,RB,Bruce Miller,0,,,,0,100
981965,BAL,CLE,RB,Justice Hill,0,,,,0,100
982376,JAC,IND,WR,Michael Walker,0,,,,0,100
13641,IND,JAC,WR,T.Y. Hilton,14.68,9.1,23.93,0.44,0,100
884675,MIN,GBP,TE,Nakia Griffin-Stewart,0,,,,0,100
982025,CLE,BAL,K,Austin Seibert,0,,,,0,100
13560,SEA,ATL,QB,Russell Wilson,19.93,8.3,30.29,9.77,0,100
830853,DAL,LAR,QB,Clayton Thorson,0,,,,0,100
18136,SFO,ARI,QB,Jimmy Garoppolo,17.61,4.9,26.06,9.33,0,100
982172,MIN,GBP,QB,Jake Browning,0,,,,0,100
963120,NEP,MIA,RB,Jakob Johnson,0,,,,0,100
328583,DAL,LAR,TE,Dalton Schultz,6.56,,13.45,0.46,0,100
296451,NYG,PIT,K,Graham Gano,0,,,,0,100
36959,DAL,LAR,TE,Blake Jarwin,0,,,,0,100
693980,MIA,NEP,WR,Ricardo Louis,0,,,,0,100
1844613,NYG,PIT,WR,Derrick Dillon,0,,,,0,100
35608,TEN,DEN,WR,Kalif Raymond,2.5,,5.13,0.18,0,100
976405,BUF,NYJ,WR,Nick Easley,0,,,,0,100
328579,DET,CHI,RB,Bo Scarbrough,0,,,,0,100
820568,MIA,NEP,RB,Kalen Ballage,0,,,,0,100
1844099,BAL,CLE,WR,Devin Duvernay,2.72,0.1,5.44,0.05,0,100
472108,ATL,SEA,TE,Jaeden Graham,0.04,0.1,0.08,0,0,100
1255828,LVR,CAR,WR,Rico Gafford,0,,,,0,100
982758,LAC,CIN,QB,Easton Stick,0,,,,0,100
36900,MIA,NEP,WR,Isaiah Ford,4.76,0.1,9.52,0.1,0,100
35508,HOU,KCC,WR,Will Fuller V,14.55,,23.57,1.75,0,100
35421,NYG,PIT,WR,Cody Core,0,,,,0,100
35506,HOU,KCC,K,Ka'imi Fairbairn,7.5,,10.5,3.6,0,100
837827,CIN,LAC,K,Tristan Vizcaino,0,,,,0,100
982176,MIN,GBP,TE,Irv Smith Jr.,5.32,1.2,10.11,0.59,0,100
328853,KCC,HOU,WR,Byron Pringle,0.28,,0.56,0.01,0,100
36872,GBP,MIN,RB,Jamaal Williams,5.22,0.1,10.28,1.83,0,100
37067,SFO,ARI,QB,Nick Mullens,0,,,,0,100
36934,CLE,BAL,WR,JoJo Natson,0.27,,0.53,0,0,100
35636,NYG,PIT,RB,Elijhaa Penny,0,,,,0,100
21627,TEN,DEN,TE,MyCole Pruitt,0.94,,1.93,0.07,0,100
884610,GBP,MIN,RB,Dexter Williams,0,,,,0,100
16538,NYJ,BUF,RB,Le'Veon Bell,0,1,,,0,100
37075,PIT,NYG,WR,Amara Darboh,0,,,,0,100
1569828,CHI,DET,TE,Darion Clark,0,,,,0,100
689866,LAC,CIN,TE,Sean Culkin,0,,,,0,100
329008,SFO,ARI,TE,Ross Dwelley,0.65,,1.3,0.01,0,100
1844304,MIN,GBP,WR,K.J. Osborn,0,,,,0,100
35596,NOS,TBB,WR,Michael Thomas,0,14.1,,,0,100
12326,NOS,TBB,WR,Emmanuel Sanders,15.02,3.1,26.29,2.55,0,100
37050,LAR,DAL,WR,Cooper Kupp,15.26,,26.71,3.2,0,100
328948,ARI,SFO,RB,Chase Edmonds,7.35,0.1,14.11,1.32,0,100
1001683,LAC,CIN,WR,Jalen Guyton,3.83,0.6,5.94,0.65,0,100
36871,GBP,MIN,RB,Aaron Jones,17.89,3,33.28,7.16,0,100
16557,SEA,ATL,QB,Geno Smith,0,,,,0,100
36977,CIN,LAC,RB,Samaje Perine,0.47,0.1,0.94,0.01,0,100
591571,HOU,KCC,TE,Anthony Kukwa,0,,,,0,100
982345,SEA,ATL,WR,Penny Hart,0,,,,0,100
982234,MIA,NEP,RB,Chandler Cox,0,,,,0,100
982316,HOU,KCC,TE,Kahale Warring,0.51,,1.02,0.01,0,100
328392,NYJ,BUF,WR,Braxton Berrios,5.49,0.1,10.98,0.11,0,100
1844549,TEN,DEN,TE,Tommy Hudson,0,,,,0,100
1844649,IND,JAC,TE,Noah Togiai,0,,,,0,100
21581,HOU,KCC,RB,Duke Johnson,0,,,,0,100
328152,CLE,BAL,RB,Nick Chubb,14.07,3,23.64,6.19,0,100
328118,TEN,DEN,QB,Logan Woodside,0,,,,0,100
35476,CAR,LVR,WR,Marken Michel,0,,,,0,100
328333,PIT,NYG,WR,Ray-Ray McCloud III,0.58,,0.38,0.26,0,100
1844186,PIT,NYG,RB,Anthony McFarland Jr.,0,,,,0,100
16564,CHI,DET,WR,Cordarrelle Patterson,5,0.8,9.35,0.6,0,100
21785,ATL,SEA,RB,Todd Gurley II,14.46,8.7,26.75,6.22,0,100
1849700,LVR,CAR,WR,Bryan Edwards,8.02,3,12.91,1.36,0,100
329037,SEA,ATL,TE,Will Dissly,5.5,0.1,10.56,0.28,0,100
982845,SFO,ARI,WR,Deebo Samuel,0,,,,0,100
21708,LVR,CAR,WR,Nelson Agholor,4.64,0.1,9.23,0.42,0,100
2185237,KCC,HOU,WR,Maurice Ffrench,0,,,,0,100
982082,CHI,DET,RB,David Montgomery,12.32,0.9,22.92,5.42,0,100
35610,CLE,BAL,RB,Andy Janovich,0,,,,0,100
924739,JAC,IND,RB,Connor Slomka,0,,,,0,100
35552,BAL,CLE,TE,Jerell Adams,0,,,,0,100
1844430,NYJ,BUF,WR,Lawrence Cager,0,,,,0,100
35491,ARI,SFO,RB,D.J. Foster,0,,,,0,100
16577,HOU,KCC,WR,Kenny Stills,4.65,,9.77,0.56,0,100
880013,BAL,CLE,TE,Jake Breeland,0,,,,0,100
21675,BUF,NYJ,RB,T.J. Yeldon,0,,,,0,100
982431,DAL,LAR,RB,Tony Pollard,6.7,,14.47,1.47,0,100
328607,NYG,PIT,RB,Saquon Barkley,19.82,,31.71,8.13,0,100
982657,DEN,TEN,QB,Drew Lock,14.57,,19.38,7.29,0,100
18380,LVR,CAR,TE,Derek Carrier,0.25,,0.5,0.01,0,100
11787,LVR,CAR,TE,Jason Witten,2.33,0.1,4.85,0.23,0,100
328952,ARI,SFO,WR,Christian Kirk,11.5,3,21.28,1.27,0,100
328913,LAC,CIN,RB,Justin Jackson,0.45,0.1,0.92,0.14,0,100
1844098,BAL,CLE,WR,James Proche,0.94,0.1,1.88,0.02,0,100
865945,CAR,LVR,WR,TreVontae Hights,0,,,,0,100
328271,GBP,MIN,QB,Tim Boyle,0,,,,0,100
883259,TEN,DEN,WR,Nick Westbrook-Ikhine,0,,,,0,100
2184924,JAC,IND,RB,Nathan Cottrell,0,,,,0,100
700813,LAC,CIN,RB,Troymaine Pope,0,,,,0,100
877715,TEN,DEN,RB,Marcus Marshall,0,,,,0,100
177862,TEN,DEN,K,Stephen Gostkowski,0,,,,0,100
1849699,MIA,NEP,RB,Lynn Bowden Jr.,0.12,,0.08,0.05,0,100
982257,NEP,MIA,QB,Jarrett Stidham,0,,,,0,100
788307,DET,CHI,RB,Wes Hills,0,,,,0,100
1844675,WAS,PHI,TE,Thaddeus Moss,0,,,,0,100
752029,IND,JAC,TE,Andrew Vollert,0,,,,0,100
982174,MIN,GBP,WR,Alexander Hollins,0,,,,0,100
821736,JAC,IND,TE,Charles Jones,0,,,,0,100
821868,PHI,WAS,WR,Marcus Green,0,,,,0,100
13556,BAL,CLE,QB,Robert Griffin III,0,,,,0,100
36928,IND,JAC,TE,Mo Alie-Cox,2.97,0.1,5.97,0.06,0,100
1844832,DEN,TEN,WR,KJ Hamler,0.26,,0.53,0.02,0,100
982405,TEN,DEN,WR,A.J. Brown,15.08,,27.45,5.73,0,100
982599,NOS,TBB,WR,Lil'Jordan Humphrey,0,,,,0,100
972605,DET,CHI,TE,T.J. Hockenson,9.62,8.4,17.03,0.96,0,100
981990,CIN,LAC,RB,Trayveon Williams,0,,,,0,100
880542,NEP,MIA,WR,Will Hastings,0,,,,0,100
328643,PHI,WAS,TE,Dallas Goedert,9.05,3.1,17.2,1.09,0,100
1001990,LVR,CAR,RB,Alec Ingold,0.33,,0.66,0.01,0,100
12732,NEP,MIA,WR,Julian Edelman,13.55,8.6,22.76,3.79,0,100
981991,CIN,LAC,QB,Ryan Finley,0,,,,0,100
16558,JAC,IND,QB,Mike Glennon,0,,,,0,100
11706,BAL,CLE,RB,Mark Ingram II,10.74,9.2,19.76,4.3,0,100
21794,CAR,LVR,RB,Mike Davis,0.33,0.1,0.74,0.07,0,100
982024,CLE,BAL,TE,Stephen Carlson,1.12,,2.74,-0.13,0,100
328269,GBP,MIN,WR,Equanimeous St. Brown,0,,,,0,100
512900,WAS,PHI,TE,Jerome Cunningham,0,,,,0,100
328494,IND,JAC,RB,Nyheim Hines,12.19,0.8,21.94,1.71,0,100
553688,LVR,CAR,RB,Rod Smith,0,,,,0,100
36947,CLE,BAL,WR,Taywan Taylor,0,,,,0,100
11613,DET,CHI,QB,Matthew Stafford,17.72,5.2,27.82,7.44,0,100
2184716,MIN,GBP,WR,Dan Chisena,0,,,,0,100
787757,IND,JAC,WR,Chad Williams,0,,,,0,100
982816,NYG,PIT,WR,Alex Bachman,0,,,,0,100
750368,TEN,DEN,WR,Rashard Davis,0,,,,0,100
37014,IND,JAC,QB,Chad Kelly,0,,,,0,100
1139280,JAC,IND,TE,Matt Orzech,0,,,,0,100
11619,KCC,HOU,QB,Chad Henne,0,,,,0,100
865968,CIN,LAC,TE,Bryce Sterk,0,,,,0,100
888716,IND,JAC,RB,Bruce Anderson III,0,,,,0,100
820736,NOS,TBB,TE,Ethan Wolf,0,,,,0,100
18106,GBP,MIN,WR,Davante Adams,22.45,21.1,36.82,4.49,0,100
36969,BUF,NYJ,QB,Davis Webb,0,,,,0,100
1849789,LAR,DAL,QB,Bryce Perkins,0,,,,0,100
13563,MIN,GBP,QB,Kirk Cousins,17.15,1.7,26.41,8.75,0,100
1849843,SEA,ATL,RB,DeeJay Dallas,0,,,,0,100
560223,SEA,ATL,WR,Paul Richardson Jr.,0,,,,0,100
37415,DEN,TEN,WR,Fred Brown,0,,,,0,100
693356,PIT,NYG,QB,Paxton Lynch,0,,,,0,100
18139,NEP,MIA,WR,Matthew Slater,0,,,,0,100
11656,LAC,CIN,QB,Tyrod Taylor,17.75,5.8,25.21,8.88,0,100
982482,PHI,WAS,WR,JJ Arcega-Whiteside,1.43,1,2.73,0.07,0,100
35482,ARI,SFO,RB,Kenyan Drake,16.12,5,26.76,7.42,0,100
982231,CIN,LAC,WR,Trenton Irwin,0,,,,0,100
882776,ARI,SFO,WR,Hakeem Butler,0,,,,0,100
12896,ATL,SEA,WR,Julio Jones,20.16,12.1,32.26,4.84,0,100
18233,IND,JAC,TE,Trey Burton,0,,,,0,100
18332,NOS,TBB,RB,Latavius Murray,7.13,0.1,12.91,2.78,0,100
328423,NYJ,BUF,QB,Sam Darnold,13.23,0.8,20.64,5.82,0,100
873525,DAL,LAR,TE,Charlie Taumoepeau,0,,,,0,100
2216284,DET,CHI,WR,Jamal Agnew,0,,,,0,100
328160,NYG,PIT,WR,Damion Ratley,1.21,,2.24,0.08,0,100
16562,SFO,ARI,WR,Tavon Austin,0,,,,0,100
21584,DET,CHI,TE,Jesse James,2.43,0.1,4.98,0.17,0,100
216309,CIN,LAC,TE,Clark Harris,0,,,,0,100
865837,HOU,KCC,WR,Isaac Whitney,0,,,,0,100
1849756,ARI,SFO,RB,Eno Benjamin,0,,,,0,100
982107,LAC,CIN,TE,Donald Parham Jr.,0,,,,0,100
820726,ATL,SEA,TE,Carson Meier,0,,,,0,100
13592,DET,CHI,WR,Marvin Jones Jr.,14.93,19.4,25.08,1.49,0,100
36835,CIN,LAC,WR,John Ross III,8.18,0.1,16.2,0.25,0,100
37061,SFO,ARI,QB,C.J. Beathard,0,,,,0,100
18357,BUF,NYJ,WR,John Brown,11.16,1.8,20.76,1.23,0,100
982843,SFO,ARI,WR,Jalen Hurd,0,,,,0,100
702949,MIA,NEP,WR,Chester Rogers,0,,,,0,100
18287,TBB,NOS,WR,Mike Evans,15.25,5.2,24.4,3.36,0,100
18365,HOU,KCC,TE,Darren Fells,3.83,,7.66,0.08,0,100
35431,CHI,DET,TE,J.P. Holtz,0,,,,0,100
36893,LVR,CAR,QB,Nathan Peterman,0,,,,0,100
1844488,IND,JAC,WR,Dezmon Patmon,0,,,,0,100
12959,BUF,NYJ,RB,Taiwan Jones,0,,,,0,100
463435,TEN,DEN,TE,Beau Brinkley,0,,,,0,100
35547,NYG,PIT,WR,Sterling Shepard,10.66,,17.7,2.77,0,100
982543,ATL,SEA,WR,Olamide Zaccheaus,0.73,0.1,1.42,0.06,0,100
982055,PIT,NYG,WR,Diontae Johnson,12.36,,21.51,2.22,0,100
751855,PHI,WAS,QB,Kyle Lauletta,0,,,,0,100
37024,KCC,HOU,WR,Gehrig Dieter,0,,,,0,100
1844394,NEP,MIA,TE,Jake Burt,0,,,,0,100
18552,NYJ,BUF,TE,Ryan Griffin,4.42,0.1,7.38,0.84,0,100
886968,CIN,LAC,TE,Dan Godsil,0,,,,0,100
328123,CIN,LAC,WR,Auden Tate,0,0.1,,,0,100
1844331,BUF,NYJ,QB,Jake Fromm,0,,,,0,100
975827,LAR,DAL,WR,Easop Winston Jr.,0,,,,0,100
865838,NEP,MIA,WR,Andre Baccellia,0,,,,0,100
36950,TEN,DEN,TE,Jonnu Smith,8.23,,13.74,1.56,0,100
558619,GBP,MIN,WR,Jake Kumerow,0,,,,0,100
36994,CAR,LVR,RB,Christian McCaffrey,23.45,20.4,34.24,11.02,0,100
982727,LVR,CAR,WR,Hunter Renfrow,7.58,0.1,11.67,1.82,0,100
1116182,NEP,MIA,TE,Paul Butler,0,,,,0,100
36833,CIN,LAC,RB,Joe Mixon,15.68,11.8,28.38,6.12,0,100
37066,SFO,ARI,WR,Trent Taylor,6.04,0.1,9.48,1.87,0,100
18053,BAL,CLE,WR,Willie Snead IV,6.73,0.1,10.57,0.2,0,100
1844522,JAC,IND,WR,Laviska Shenault Jr.,9.84,4.8,22.73,0.98,0,100
494313,NEP,MIA,WR,Mohamed Sanu,0,,,,0,100
36986,CHI,DET,TE,Eric Saubert,0,,,,0,100
21563,BUF,NYJ,TE,Tyler Kroft,3.73,0.1,7.42,0.34,0,100
37034,LAC,CIN,RB,Austin Ekeler,14.86,16.6,27.64,2.97,0,100
37073,SEA,ATL,RB,Chris Carson,16.39,7.9,29.34,8.03,0,100
36954,NYG,PIT,QB,Cooper Rush,0,,,,0,100
21710,NYJ,BUF,WR,Jamison Crowder,0,3.6,0,0,0,100
328463,NYJ,BUF,WR,Vyncint Smith,0,,,,0,100
1844833,DEN,TEN,WR,Jerry Jeudy,10.03,,17.35,1.3,0,100
870249,TBB,NOS,WR,Travis Jonsen,0,,,,0,100
328639,NYJ,BUF,RB,Josh Adams,0.88,,1.52,0.1,0,100
21614,ARI,SFO,QB,Brett Hundley,0,,,,0,100
1844803,TBB,NOS,RB,Ke'Shawn Vaughn,0.12,0.1,0.24,0,0,100
36858,CHI,DET,RB,Tarik Cohen,10,4.6,18.8,2.6,0,100
328153,CLE,BAL,RB,Dontrell Hilliard,0,,,,0,100
21726,NEP,MIA,WR,Damiere Byrd,5.26,0.6,9.63,0.47,0,100
36971,MIA,NEP,WR,Mack Hollins,0.12,0.1,0.08,0.05,0,100
463514,SFO,ARI,WR,Jaron Brown,0,,,,0,100
328768,KCC,HOU,TE,Deon Yelder,0,,,,0,100
11601,GBP,MIN,QB,Aaron Rodgers,20.71,3.3,32.1,9.73,0,100
882856,ATL,SEA,WR,Jalen McCleskey,0,,,,0,100
982456,NYG,PIT,WR,Darius Slayton,11.21,,18.72,2.13,0,100
18387,SEA,ATL,RB,Carlos Hyde,6.05,0.1,10.41,2.3,0,100
16638,SEA,ATL,TE,Luke Willson,0.26,,0.52,0.01,0,100
21555,ARI,SFO,TE,Maxx Williams,4.01,0.1,7.42,0.28,0,100
11630,NEP,MIA,QB,Cam Newton,18.82,5.5,27.85,9.22,0,100
870679,MIA,NEP,TE,Nate Wieting,0,,,,0,100
873605,KCC,HOU,WR,Justice Shelton-Mosley,0,,,,0,100
2185264,LVR,CAR,TE,Nick Bowers,0,,,,0,100
1844363,MIA,NEP,QB,Tua Tagovailoa,0,,,,0,100
16957,NOS,TBB,TE,Josh Hill,1.87,0.1,3.83,0.13,0,100
13639,BUF,NYJ,WR,Cole Beasley,8.49,0.8,16.39,1.53,0,100
11626,MIA,NEP,QB,Ryan Fitzpatrick,14.14,0.8,22.62,8.06,0,100
21604,MIN,GBP,RB,Ameer Abdullah,0,,,,0,100
508241,SEA,ATL,RB,Nick Bellore,0,,,,0,100
472623,KCC,HOU,TE,James Winchester,0,,,,0,100
36981,WAS,PHI,TE,Jeremy Sprinkle,1.05,0.1,2.36,0.08,0,100
36849,PIT,NYG,WR,JuJu Smith-Schuster,14.97,,26.05,3.29,0,100
1849844,SEA,ATL,WR,Stephen Sullivan,0,,,,0,100
16612,NYJ,BUF,WR,Chris Hogan,7.42,0.6,13.88,0.89,0,100
18113,SFO,ARI,RB,Jerick McKinnon,6.64,1.1,11.69,0.66,0,100
18364,CHI,DET,WR,Ted Ginn Jr.,4.84,0.1,9.68,0.24,0,100
35446,MIA,NEP,RB,Jordan Howard,3.51,0.9,6.84,1.44,0,100
21666,SEA,ATL,WR,Phillip Dorsett II,0,,,,0,100
21616,NOS,TBB,RB,Ty Montgomery,1.36,0.1,2.39,0.14,0,100
11633,DAL,LAR,QB,Andy Dalton,0,,,,0,100
36998,NOS,TBB,RB,Alvin Kamara,22.56,18.8,38.35,4.06,0,100
13557,TEN,DEN,QB,Ryan Tannehill,19.37,,26.54,10.46,0,100
982372,JAC,IND,TE,Josh Oliver,0,,,,0,100
891228,ATL,SEA,RB,Mikey Daniel,0,,,,0,100
37055,LAR,DAL,TE,Johnny Mundt,0,,,,0,100
16608,KCC,HOU,RB,Anthony Sherman,0,,,,0,100
982374,NYJ,BUF,WR,Jeff Smith,0,,,,0,100
830838,NYG,PIT,TE,Garrett Dickerson,0,,,,0,100
11671,TBB,NOS,RB,LeSean McCoy,3.97,0.1,7.03,1.87,0,100
37501,PIT,NYG,RB,Trey Edmunds,0,,,,0,100
21567,CIN,LAC,TE,C.J. Uzomah,5.59,0.1,9.67,0.84,0,100
691348,IND,JAC,WR,Marcus Johnson,0,,,,0,100
18343,WAS,PHI,WR,Dontrelle Inman,6.69,0.1,13.38,0.13,0,100
328091,ATL,SEA,TE,Hayden Hurst,10.56,10.8,17.64,1.37,0,100
1844677,WAS,PHI,QB,Steven Montez,0,,,,0,100
18084,TEN,DEN,RB,Senorise Perry,0,,,,0,100
893616,JAC,IND,WR,Marvelle Ross,0,,,,0,100
328243,DET,CHI,RB,Kerryon Johnson,5.76,2.2,11.35,1.73,0,100
36940,JAC,IND,WR,Keelan Cole,8.02,0.1,16.04,0.16,0,100
982512,WAS,PHI,RB,Bryce Love,0,,,,0,100
18298,NOS,TBB,WR,Bennie Fowler III,0.12,0.1,0.24,0,0,100
11768,NYG,PIT,RB,Dion Lewis,2.5,,4.6,0.53,0,100
14073,NEP,MIA,QB,Brian Hoyer,0,,,,0,100
982510,WAS,PHI,WR,Kelvin Harmon,0,,,,0,100
21745,NOS,TBB,QB,Jameis Winston,0,,,,0,100
1849809,SFO,ARI,WR,Brandon Aiyuk,8.24,,13.76,1.57,0,100
36892,BUF,NYJ,TE,Jason Croom,0,,,,0,100
1844154,WAS,PHI,WR,Tony Brown,0,,,,0,100
36828,NYG,PIT,WR,C.J. Board,1.35,,2.5,0.09,0,100
328798,TBB,NOS,TE,Tanner Hudson,0,,,,0,100
12184,DET,CHI,WR,Danny Amendola,9.74,4.1,18.02,2.63,0,100
21757,DAL,LAR,WR,Amari Cooper,17.14,,27.08,3.77,0,100
18294,TBB,NOS,TE,Cameron Brate,2.11,0.1,4.33,0.15,0,100
748330,DEN,TEN,WR,Diontae Spencer,0,,,,0,100
35626,LVR,CAR,RB,Jalen Richard,4.92,0.1,8.66,0.49,0,100
12905,HOU,KCC,WR,Randall Cobb,7.14,,12.78,0.86,0,100
750838,BUF,NYJ,WR,Robert Foster,0,,,,0,100
21774,HOU,KCC,RB,David Johnson,14.42,,23.79,3.89,0,100
1844771,NOS,TBB,WR,Juwan Johnson,0,,,,0,100
35677,DEN,TEN,QB,Jeff Driskel,0,,,,0,100
35479,DET,CHI,RB,Jonathan Williams,0,,,,0,100
1844802,TBB,NOS,WR,John Hurst,0,,,,0,100
37980,CAR,LVR,TE,Colin Thompson,0,,,,0,100
609050,WAS,PHI,WR,Cody Latimer,0,,,,0,100
881959,PIT,NYG,TE,Kyle Markway,0,,,,0,100
36857,MIA,NEP,TE,Adam Shaheen,0.26,,0.53,0.02,0,100
21755,JAC,IND,WR,Chris Conley,3.2,0.1,5.57,0.35,0,100
16585,PIT,NYG,TE,Vance McDonald,3.64,,7.24,0.33,0,100
21551,NYJ,BUF,WR,Breshad Perriman,9.36,1,16.29,1.12,0,100
982692,KCC,HOU,RB,Darwin Thompson,0.35,,0.7,0.01,0,100
11819,SEA,ATL,TE,Greg Olsen,6.48,0.7,12.9,1.36,0,100
328157,CLE,BAL,QB,Baker Mayfield,17.36,1,26.39,7.64,0,100
36885,MIN,GBP,RB,Dalvin Cook,19.2,9.2,27.84,8.06,0,100
1018875,CHI,DET,TE,Jesper Horsted,0,,,,0,100
328462,HOU,KCC,WR,Keke Coutee,0,,,,0,100
18310,CHI,DET,QB,Tyler Bray,0,,,,0,100
18433,NOS,TBB,DST,Saints,7.48,4.8,14.59,1.27,0,100
18441,SEA,ATL,DST,Seahawks,7.44,3.1,14.51,1.26,0,100
328582,DAL,LAR,WR,Michael Gallup,15.12,,24.8,3.93,0,100
35503,CAR,LVR,WR,Robby Anderson,10.93,2.8,22.08,0.77,0,100
1844333,BUF,NYJ,RB,Zack Moss,9.54,1.1,15.65,2.67,0,100
1057484,DEN,TEN,WR,Cody White,0,,,,0,100
1167484,KCC,HOU,WR,Jody Fortson,0,,,,0,100
18434,NYG,PIT,DST,Giants,7.11,,13.86,1.21,0,100
18443,TBB,NOS,DST,Buccaneers,8.93,0.7,17.41,1.52,0,100
1129963,CAR,LVR,TE,Cam Sutton,0,,,,0,100
1050070,TEN,DEN,WR,Krishawn Hogan,0,,,,0,100
1002022,LAC,CIN,WR,Jason Moore,0,,,,0,100
2184799,NEP,MIA,TE,Paul Quessenberry,0,,,,0,100
328710,ATL,SEA,RB,Ito Smith,3.23,0.1,5.52,1.2,0,100
922092,HOU,KCC,TE,Jordan Thomas,0,,,,0,100
837040,PIT,NYG,QB,Devlin Hodges,0,,,,0,100
16549,JAC,IND,RB,Chris Thompson,6.82,6.9,12.89,1.77,0,100
982200,BUF,NYJ,TE,Tommy Sweeney,0,,,,0,100
1844185,PIT,NYG,WR,Chase Claypool,4,,8.2,0.28,0,100
37022,KCC,HOU,QB,Patrick Mahomes,23.46,,31.2,11.73,0,100
1844550,TEN,DEN,RB,Darrynton Evans,1.42,,2.74,0.26,0,100
1059696,PHI,WAS,RB,Michael Warren II,0,,,,0,100
18436,LVR,CAR,DST,Raiders,5.34,0.7,10.41,0.91,0,100
18435,NYJ,BUF,DST,Jets,4.34,6.5,8.46,0.74,0,100
18445,WAS,PHI,DST,WAS Football Team,7.5,9.1,14.63,1.28,0,100
1849808,MIA,NEP,RB,Salvon Ahmed,0,,,,0,100
35539,DAL,LAR,QB,Dak Prescott,22.3,,34.57,12.49,0,100
37035,ARI,SFO,WR,Andre Patton,0,,,,0,100
35523,CIN,LAC,QB,Brandon Allen,0,,,,0,100
37063,DET,CHI,WR,Victor Bolden,0,,,,0,100
36905,NOS,TBB,WR,Austin Carr,0,,,,0,100
1844646,PHI,WAS,QB,Jalen Hurts,0,,,,0,100
328586,DAL,LAR,WR,Cedrick Wilson,0.55,,1.13,0.04,0,100
982782,PHI,WAS,TE,Caleb Wilson,0,,,,0,100
11605,NOS,TBB,QB,Drew Brees,19.99,4.1,29.79,11.59,0,100
1055342,NEP,MIA,WR,Gunner Olszewski,0,,,,0,100
1247803,CLE,BAL,RB,D'Ernest Johnson,0.44,0.1,0.86,0.07,0,100
18422,DAL,LAR,DST,Cowboys,6.73,,13.12,1.14,0,100
18418,CAR,LVR,DST,Panthers,4.74,3,9.24,0.81,0,100
328421,NYJ,BUF,TE,Chris Herndon,9.15,14.3,16.74,1.92,0,100
982175,MIN,GBP,WR,Olabisi Johnson,7.11,0.1,14.58,0.5,0,100
