player_id,team,opp,pos,name,fpts,proj_own,ceil,floor,min_exposure,max_exposure
35540,DAL,ATL,RB,Ezekiel Elliott,21.97,26.4,34.05,10.55,0,100
982844,NYG,CHI,TE,Kaden Smith,0.76,0.1,1.56,0.05,0,100
37060,MIA,BUF,RB,Matt Breida,5.8,0.1,10.67,1.04,0,100
11791,TBB,CAR,TE,Rob Gronkowski,7.79,3.6,12.85,2.1,0,100
18232,CLE,CIN,K,Cody Parkey,7.56,,10.58,3.63,0,100
35530,TEN,JAC,RB,Derrick Henry,22.14,34.8,33.87,11.07,0,100
982141,GBP,DET,TE,Jace Sternberger,2.09,0.1,3.62,0.23,0,100
328826,DEN,PIT,WR,DaeSean Hamilton,2.35,0.1,4.3,0.19,0,100
328305,MIN,IND,WR,Chad Beebe,0,,,,0,100
982879,SEA,NEP,T3,DK Metcalf,14.94,,24.5,2.09,0,100
328763,PHI,LAR,RB,Boston Scott,5.23,0.6,8.84,2.04,0,100
37051,LAR,PHI,WR,Josh Reynolds,3.62,0.1,7.2,0.43,0,100
328711,ATL,DAL,WR,Christian Blake,0.18,0.1,0.37,0.01,0,100
11637,TBB,CAR,QB,Blaine Gabbert,0,,,,0,100
213781,NEP,SEA,K,Nick Folk,0,,,,0,100
21625,BUF,MIA,WR,Stefon Diggs,14.74,2.2,27.56,1.92,0,100
1844805,TBB,CAR,WR,Tyler Johnson,0,,,,0,100
1844485,IND,MIN,RB,Jonathan Taylor,17.21,36.8,30.12,3.96,0,100
328827,DEN,PIT,WR,Courtland Sutton,11.33,0.1,18.58,4.99,0,100
37002,TBB,CAR,WR,Chris Godwin,0,,,,0,100
1849792,LAR,PHI,K,Sam Sloman,7.55,,10.57,3.62,0,100
328883,WAS,ARI,TE,Marcus Baugh,0,,,,0,100
11835,LAC,KCC,TE,Virgil Green,1.83,0.1,3.75,0.13,0,100
35717,ATL,DAL,RB,Keith Smith,0,,,,0,100
36943,JAC,TEN,WR,Dede Westbrook,0,,,,0,100
982084,CHI,NYG,WR,Riley Ridley,0,,,,0,100
1848517,JAC,TEN,TE,Ben Ellefson,0,,,,0,100
1844523,JAC,TEN,QB,Jake Luton,0,,,,0,100
982204,NYG,CHI,WR,David Sills,0,,,,0,100
1844396,NEP,SEA,TE,Dalton Keene,0,,,,0,100
982233,MIA,BUF,RB,Myles Gaskin,8.13,0.1,15.93,1.38,0,100
11810,NOS,LVR,T3,Jared Cook,12.48,,20.59,3.37,0,100
1848519,JAC,TEN,RB,James Robinson,10.74,3.5,19.22,3.76,0,100
11608,WAS,ARI,QB,Alex Smith,0,,,,0,100
35418,CIN,CLE,WR,Tyler Boyd,11.97,,19.87,3.11,0,100
1844274,GBP,DET,RB,AJ Dillon,2.36,0.1,4.81,0.61,0,100
982689,GBP,DET,RB,John Lovett,0,,,,0,100
982379,JAC,TEN,QB,Gardner Minshew II,15.91,1,23.55,8.27,0,100
328365,HOU,BAL,RB,Buddy Howell,3.03,0.1,6.06,0.06,0,100
982597,JAC,TEN,RB,Devine Ozigbo,0,,,,0,100
973153,ARI,WAS,QB,Kyler Murray,21.41,14.2,34.68,12.42,0,100
11670,NYJ,SFO,RB,Frank Gore,8.74,3.1,15.03,2.97,0,100
328551,WAS,ARI,WR,Jordan Veasy,0,,,,0,100
1844520,JAC,TEN,WR,Collin Johnson,1.61,0.1,3.22,0.03,0,100
36991,CAR,TBB,WR,Curtis Samuel,9.8,1.3,16.56,1.47,0,100
1849698,LVR,NOS,T4,Henry Ruggs III,8.89,,15.11,1.07,0,100
1844128,CIN,CLE,WR,Tee Higgins,1.74,,3.57,0.12,0,100
18312,CHI,NYG,TE,Demetrius Harris,0,,,,0,100
324970,SFO,NYJ,TE,Kyle Nelson,0,,,,0,100
37074,TBB,CAR,WR,Cyril Grayson,0,,,,0,100
36860,GBP,DET,TE,Robert Tonyan,4.35,0.1,7.74,0.7,0,100
328854,KCC,LAC,RB,Darrel Williams,6.38,0.1,11.68,1.6,0,100
982261,NEP,SEA,WR,Jakobi Meyers,4.95,,10.15,0.35,0,100
1844427,NYJ,SFO,RB,La'Mical Perine,2.04,0.1,3.53,0.22,0,100
1849778,LAR,PHI,TE,Brycen Hopkins,0,,,,0,100
328210,CHI,NYG,WR,Javon Wims,1.01,0.1,2.07,0.07,0,100
1844403,NEP,SEA,T6,Devin Asiasi,5.42,,10.08,0.81,0,100
16911,IND,MIN,TE,Jack Doyle,0,,,,0,100
36932,IND,MIN,RB,Marlon Mack,0,,,,0,100
328705,ATL,DAL,WR,Calvin Ridley,16.25,11.4,26.65,2.6,0,100
36842,ARI,WAS,K,Zane Gonzalez,7.6,,10.64,3.65,0,100
1844770,NOS,LVR,TE,Adam Trautman,0.59,,1.21,0.04,0,100
18116,MIN,IND,WR,Adam Thielen,18.39,7.8,27.95,4.41,0,100
1844672,WAS,ARI,WR,Isaiah Wright,0.04,0.1,0.08,0,0,100
742146,TBB,CAR,WR,John Franklin III,0,,,,0,100
329004,SFO,NYJ,WR,Richie James Jr.,0,,,,0,100
36978,IND,MIN,WR,Zach Pascal,7.63,0.1,15.49,0.08,0,100
37004,TBB,CAR,TE,O.J. Howard,10.04,1.5,17.27,1.81,0,100
982629,TBB,CAR,WR,Scotty Miller,9.39,3.4,15.02,2.07,0,100
18047,NEP,SEA,T6,Rex Burkhead,6.52,,12.19,1.3,0,100
981992,CIN,CLE,TE,Drew Sample,2.8,,5.6,0.06,0,100
1844275,GBP,DET,TE,Josiah Deguara,0,,,,0,100
36903,TEN,JAC,WR,Cody Hollister,0,,,,0,100
16536,JAC,TEN,TE,Tyler Eifert,4.56,0.1,7.75,0.55,0,100
21767,LVR,NOS,WR,Tyrell Williams,0,,,,0,100
328180,PIT,DEN,WR,James Washington,7.03,0.5,12.79,0.56,0,100
37423,ARI,WAS,TE,Dan Arnold,5.05,0.1,10.3,0.3,0,100
21773,DEN,PIT,RB,Melvin Gordon III,14.17,7.2,25.51,5.67,0,100
18045,HOU,BAL,QB,AJ McCarron,0,,,,0,100
1844804,LAR,PHI,RB,Raymond Calais,0,,,,0,100
21751,JAC,TEN,TE,James O'Shaughnessy,2.35,0.1,4.7,0.05,0,100
1844489,IND,MIN,WR,Michael Pittman Jr.,0,,,,0,100
21704,NYG,CHI,TE,Eric Tomlinson,0,,,,0,100
1844244,DET,GBP,RB,D'Andre Swift,8.64,4.2,19.44,2.94,0,100
35427,CLE,CIN,WR,Rashard Higgins,2.58,,5.11,0,0,100
37068,SFO,NYJ,WR,Kendrick Bourne,8.84,1.2,15.74,1.77,0,100
982258,NEP,SEA,RB,Damien Harris,0,,,,0,100
16620,CIN,CLE,K,Randy Bullock,6.79,,9.51,3.26,0,100
21554,HOU,BAL,WR,DeAndre Carter,0.1,0.1,0.2,0,0,100
37037,LAC,KCC,WR,Mike Williams,11.04,6.7,19.43,1.77,0,100
36830,NYJ,SFO,WR,Josh Malone,2.75,0.1,5.5,0.06,0,100
509617,DAL,ATL,WR,Malik Turner,0,,,,0,100
982052,PIT,DEN,TE,Zach Gentry,0,,,,0,100
982573,CAR,TBB,QB,Will Grier,0,,,,0,100
1844097,BAL,HOU,RB,J.K. Dobbins,9.7,1.8,16.59,4.66,0,100
37015,CLE,CIN,RB,Kareem Hunt,13.51,,22.97,5.67,0,100
16560,BUF,MIA,QB,Matt Barkley,0,,,,0,100
973054,DEN,PIT,TE,Noah Fant,9.57,1.8,17.61,2.01,0,100
21789,LAR,PHI,RB,Malcolm Brown,10.79,5.1,22.44,2.81,0,100
16631,NYG,CHI,TE,Levine Toilolo,0.49,,1,0.03,0,100
982177,TEN,JAC,RB,Khari Blasingame,1.21,0.1,2.42,0.02,0,100
35607,LVR,NOS,RB,Devontae Booker,4.41,,7.76,0.44,0,100
36922,SFO,NYJ,WR,Chris Thompson,0,,,,0,100
18114,CAR,TBB,QB,Teddy Bridgewater,16.41,2.2,24.94,8.53,0,100
328366,MIA,BUF,TE,Durham Smythe,0.26,0.1,0.53,0.02,0,100
36901,SEA,NEP,TE,Jacob Hollister,0.72,,1.44,0.01,0,100
328829,DEN,PIT,RB,Royce Freeman,6.09,0.1,11.94,1.04,0,100
18363,WAS,ARI,TE,Logan Thomas,9.04,14.8,15.82,3.34,0,100
21793,DAL,ATL,TE,Blake Bell,2.13,0.1,4.37,0.15,0,100
16643,TBB,CAR,QB,Ryan Griffin,0,,,,0,100
18222,CLE,CIN,WR,Odell Beckham Jr.,14.44,,24.98,1.59,0,100
35571,PHI,LAR,QB,Nate Sudfeld,0,,,,0,100
11654,DET,GBP,QB,Chase Daniel,0,,,,0,100
981968,BAL,HOU,WR,Miles Boykin,7.11,0.7,13.15,0.5,0,100
553024,SEA,NEP,TE,Tyler Ott,0,,,,0,100
35625,TBB,CAR,WR,Jaydon Mickens,0.18,0.1,0.36,0,0,100
